text,label
yeah like if it goes like it did with my friends imma flip my shit in like half an hour,spam
mum say we wan to go then go then she can shun bian watch da glass exhibition,spam
what your plan for pongal,spam
just wait till end of march when el nino gets himself oh,spam
not yet chikku going to room nw i m in bus,spam
am also doing in cbe only but have to pay,spam
honey boo i m missing u,spam
we have sent jd for customer service cum accounts executive to ur mail id for details contact us,spam
yo i m at my parents gettin cash good news we picked up a downstem,spam
thank you so much when we skyped wit kz and sura we didnt get the pleasure of your company hope you are good we ve given you ultimatum oh we are countin down to aburo enjoy,spam
hungry gay guys feeling hungry and up it now call just p min to stop texts call p min,spam
ok no wahala just remember that a friend in need,spam
i will see in half an hour,spam
im in inperialmusic listeningthe weirdest track ever by leafcutter john sounds like insects being molested someone plumbing remixed by evil men on acid,spam
hey sorry i didntgive ya a a bellearlier hunny just been in bedbut mite go thepub ltr if uwana mt up loads a luv jenxxx,spam
seriously tell her those exact words right now,spam
can u get phone now i wanna chat set up meet call me now on u can cum here moro luv jane xx calls minmoremobsemspoboxpowa,spam
tee hee off to lecture cheery bye bye,spam
sorry chikku my cell got some problem thts y i was nt able to reply u or msg u,spam
if you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,spam
ok,spam
network operator the service is free for t c s visit biz,spam
let me know how to contact you i ve you settled in a room lets know you are ok,spam
wot u up u weirdo,spam
can do lor,spam
dont put your phone on silent mode ok,spam
can i meet ü at as where depends on where ü wan in lor,spam
waiting my tv show start lor u leh still busy doing ur report,spam
oh ho is this the first time u use these type of words,spam
am i the only one who doesn t stalk profiles,spam
ever green quote ever told by jerry in cartoon a person who irritates u always is the one who loves u vry much but fails to express it gud nyt,spam
yes i thought so thanks,spam
but if she s drinkin i m ok,spam
just wondering the others just took off,spam
night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay gud mrng,spam
what do you do my dog must i always wait till the end of your day to have word from you did you run out of time on your cell already,spam
happy new year to u too,spam
hey great deal farm tour am to pm pax deposit by may,spam
eat jap done oso aft ur lect wat ü got lect at rite,spam
hey babe i saw you came online for a second and then you disappeared what happened,spam
da my birthdate in certificate is in april but real date is today but dont publish it i shall give you a special treat if you keep the secret any way thanks for the wishes,spam
happy birthday may all ur dreams come true,spam
aiyah u did ok already lar e nydc at wheellock,spam
tell her i said eat shit,spam
sure i am driving but will reach my destination soon,spam
k so am i how much for an th fifty,spam
your daily text from me a favour this time,spam
great to hear you are settling well so what s happenin wit ola,spam
those cocksuckers if it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,spam
i tot u reach liao he said t shirt,spam
fran i decided go n e way im completely broke an knackered i got up bout c u mrw love janx p s this is my dads fone no credit,spam
i cant pick the phone right now pls send a message,spam
your right i ll make the appointment right now,spam
designation is software developer and may be she get chennai,spam
enjoy the jamster videosound gold club with your credits for new videosounds logos musicnews get more fun from jamster co uk only help call,spam
get lions england tone reply lionm mono or lionp poly more go the original n best tones gbp network operator rates apply,spam
i jokin oni lar ü busy then i wun disturb ü,spam
ok be careful don t text and drive,spam
i ll always be there even if its just in spirit i ll get a bb soon just trying to be sure i need it,spam
u r too much close to my heart if u go away i will be shattered plz stay with me,spam
i love u babe r u sure everything is alrite is he being an idiot txt bak girlie,spam
how abt making some of the pics bigger,spam
got but got colours lor one colour is quite light n e other is darker lor actually i m done she s styling my hair now,spam
whenevr ur sad whenevr ur gray remembr im here listn watevr u wanna say jus walk wid me a little while amp i promise i ll bring back ur smile,spam
why nothing ok anyway give me treat,spam
win the newest harry potter and the order of the phoenix book reply harry answer questions chance to be the first among readers,spam
ok,spam
correct so how was work today,spam
just sent again do you scream and moan in bed princess,spam
i wake up long ago already dunno what other thing,spam
